,Project_Name,testname,FirstFailingRunID,Project_Hash
4971,apache-incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeartbeatHandlerTest#testClientHeartbeat,1301,737f7a7e
4972,apache-incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeartbeatHandlerTest#testHeartbeat,1301,737f7a7e
4973,apache-incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeartbeatHandlerTest#testServerHeartbeat,1301,737f7a7e
4975,apache-incubator-dubbo,org.apache.dubbo.remoting.transport.netty.ThreadNameTest#testThreadName,1164,737f7a7e
5433,apache-incubator-dubbo,org.apache.dubbo.common.concurrent.ExecutionListTest#testAddNullRunnable,1,737f7a7e
6096,doanduyhai-Achilles,info.archinnov.achilles.test.integration.tests.ClusteredEntityIT#should_persist_with_ttl,1619,f52f7ec93b3da758119dbbbc1be8dad8e8783764
6097,doanduyhai-Achilles,info.archinnov.achilles.test.integration.tests.ClusteredEntityIT#should_update_with_ttl,605,f52f7ec93b3da758119dbbbc1be8dad8e8783764
6128,doanduyhai-Achilles,info.archinnov.achilles.test.integration.tests.SecondaryIndexIT#should_return_entities_for_indexed_query,3046,f52f7ec93b3da758119dbbbc1be8dad8e8783764
6652,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.wrapper.RegularStatementWrapperTest#should_trace_query,3895,f52f7ec93b3da758119dbbbc1be8dad8e8783764
7633,elasticjob-elastic-job-lite,io.elasticjob.lite.event.rdb.JobEventRdbSearchTest#assertFindJobExecutionEventsWithTime,5210,b022898e
7640,elasticjob-elastic-job-lite,io.elasticjob.lite.event.rdb.JobEventRdbSearchTest#assertFindJobStatusTraceEventsWithTime,5210,b022898e
7729,elasticjob-elastic-job-lite,io.elasticjob.lite.reg.zookeeper.ZookeeperRegistryCenterQueryWithoutCacheTest#assertGetRegistryCenterTime,1912,b022898e
8023,hector-client-hector,me.prettyprint.cassandra.dao.SimpleCassandraDaoTest#testInsertGetDelete,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8035,hector-client-hector,me.prettyprint.cassandra.service.KeyspaceTest#testInsertAndGetAndRemove,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8036,hector-client-hector,me.prettyprint.cassandra.service.KeyspaceTest#testInsertSuper,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8038,hector-client-hector,me.prettyprint.cassandra.service.KeyspaceTest#testBatchMutate,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8039,hector-client-hector,me.prettyprint.cassandra.service.KeyspaceTest#testBatchMutateBatchMutation,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8040,hector-client-hector,me.prettyprint.cassandra.service.KeyspaceTest#testBatchUpdateInsertAndDelOnSame,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8042,hector-client-hector,me.prettyprint.cassandra.service.KeyspaceTest#testGetSlice,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8043,hector-client-hector,me.prettyprint.cassandra.service.KeyspaceTest#testGetSuperSlice,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8046,hector-client-hector,me.prettyprint.cassandra.service.KeyspaceTest#testMultigetSlice,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8054,hector-client-hector,me.prettyprint.cassandra.service.KeyspaceTest#testMultigetCount,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8057,hector-client-hector,me.prettyprint.hector.api.ApiV2SystemTest#testInsertGetRemove,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8058,hector-client-hector,me.prettyprint.hector.api.ApiV2SystemTest#testBatchInsertGetRemove,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8059,hector-client-hector,me.prettyprint.hector.api.ApiV2SystemTest#testSuperInsertGetRemove,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8060,hector-client-hector,me.prettyprint.hector.api.ApiV2SystemTest#testSubColumnQuery,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8061,hector-client-hector,me.prettyprint.hector.api.ApiV2SystemTest#testMultigetSliceQuery,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8062,hector-client-hector,me.prettyprint.hector.api.ApiV2SystemTest#testSliceQuery,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8063,hector-client-hector,me.prettyprint.hector.api.ApiV2SystemTest#testSuperSliceQuery,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8064,hector-client-hector,me.prettyprint.hector.api.ApiV2SystemTest#testSubSliceQuery,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8065,hector-client-hector,me.prettyprint.hector.api.ApiV2SystemTest#testMultigetSuperSliceQuery,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8066,hector-client-hector,me.prettyprint.hector.api.ApiV2SystemTest#testMultigetSubSliceQuery,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8070,hector-client-hector,me.prettyprint.hector.api.ApiV2SystemTest#testCountQuery,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8071,hector-client-hector,me.prettyprint.hector.api.ApiV2SystemTest#testSuperCountQuery,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8072,hector-client-hector,me.prettyprint.hector.api.ApiV2SystemTest#testSubCountQuery,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8101,hector-client-hector,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest#testTimeUUIDWithClockResolution,19,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8109,hector-client-hector,me.prettyprint.cassandra.model.MultigetCountQueryTest#testMultigetCount,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8115,hector-client-hector,me.prettyprint.cassandra.service.CassandraAuthTest#testInsertAndGetAndRemove,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8119,hector-client-hector,me.prettyprint.cassandra.model.MutatorTest#testInsert,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8121,hector-client-hector,me.prettyprint.cassandra.model.MutatorTest#testSubDelete,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8122,hector-client-hector,me.prettyprint.cassandra.model.MutatorTest#testBatchMutationManagement,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8123,hector-client-hector,me.prettyprint.cassandra.model.MutatorTest#testRowDeletion,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8132,hector-client-hector,me.prettyprint.cassandra.examples.ExampleDaoV2Test#testInsertGetDelete,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8133,hector-client-hector,me.prettyprint.cassandra.examples.ExampleDaoV2Test#testMultiInsertGetDelete,4381,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8147,hector-client-hector,me.prettyprint.hom.EntityManagerFactoryTest#testCreateEntityManager,2,29e88d0b988d9e5c8dc3b529414a270805ce0d7c
8568,jknack-handlebars.java,com.github.jknack.handlebars.HumanizeHelperTest#naturalTime,70,db77ef2b6fd2bac7498b4124b95c47f753cf3a2f
8915,joel-costigliola-assertj-core,org.assertj.core.api.date.DateAssert_with_string_based_date_representation_Test#date_assertion_should_support_timestamp_string_representation,2,22be3825d4e7b1561cfdfa131446b24d6462b305
14865,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#basicProxyAuthentication,19,2d62a3e9
14897,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#getUrlEncodedWithUnicode,1317,2d62a3e9
14898,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#getUrlEncodedWithPercent,1317,2d62a3e9
14921,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#getUrlEncodedWithSpace,1317,2d62a3e9
14930,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#verifierAccepts,19,2d62a3e9
14931,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#singleVerifier,19,2d62a3e9
14932,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#singleSslSocketFactory,19,2d62a3e9
14957,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#postWithMappedQueryParams,19,2d62a3e9
14958,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#postWithVaragsQueryParams,19,2d62a3e9
14959,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#postWithEscapedMappedQueryParams,19,2d62a3e9
14960,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#postWithEscapedVarargsQueryParams,19,2d62a3e9
14961,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#postWithNumericQueryParams,19,2d62a3e9
14962,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#getWithMappedQueryParams,19,2d62a3e9
14963,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#getWithVarargsQueryParams,19,2d62a3e9
14964,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#getWithEscapedMappedQueryParams,19,2d62a3e9
14965,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#getWithEscapedVarargsQueryParams,19,2d62a3e9
14966,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#deleteWithMappedQueryParams,19,2d62a3e9
14967,kevinsawicki-http-request,com.github.kevinsawicki.http.HttpRequestTest#deleteWithVarargsQueryParams,19,2d62a3e9
15293,ninjaframework-ninja,controllers.ApplicationControllerTest#testThatHomepageWorks,8,b1b58e874188e0aa2e80cfa020a284213a587f09
15325,orbit-orbit,com.ea.orbit.actors.test.StatelessActorTest#statelessTest,12,7bcd0940f02974481cc652543ef57ec14a649ffd
15329,orbit-orbit,com.ea.orbit.actors.test.ReminderTest#persistedTimerTest,48,7bcd0940f02974481cc652543ef57ec14a649ffd
15339,orbit-orbit,com.ea.orbit.actors.test.TimerTest#timerTest,2191,7bcd0940f02974481cc652543ef57ec14a649ffd
15360,orbit-orbit,com.ea.orbit.actors.test.ObserverTest#observerGarbageCollection,228,7bcd0940f02974481cc652543ef57ec14a649ffd
15365,orbit-orbit,com.ea.orbit.actors.test.DeactivationTest#cleanupTest,1040,7bcd0940f02974481cc652543ef57ec14a649ffd
15366,orbit-orbit,com.ea.orbit.actors.test.DeactivationTest#statelessWorkerDeactivationTest,152,7bcd0940f02974481cc652543ef57ec14a649ffd
15372,orbit-orbit,com.ea.orbit.actors.test.LifeCycleTest#deactivationTest,3,7bcd0940f02974481cc652543ef57ec14a649ffd
15487,qos-ch-logback,ch.qos.logback.classic.pattern.ConverterTest#testRelativeTime,175,0f57531977287fd3d8c9046e9f68e281715f3b10
15542,qos-ch-logback,ch.qos.logback.classic.net.SMTPAppender_GreenTest#testCustomEvaluator,3461,0f57531977287fd3d8c9046e9f68e281715f3b10
15543,qos-ch-logback,ch.qos.logback.classic.net.SMTPAppender_GreenTest#testCustomBufferSize,6407,0f57531977287fd3d8c9046e9f68e281715f3b10
15545,qos-ch-logback,ch.qos.logback.classic.net.SMTPAppender_GreenTest#synchronousSmoke,996,0f57531977287fd3d8c9046e9f68e281715f3b10
15546,qos-ch-logback,ch.qos.logback.classic.net.SMTPAppender_GreenTest#LBCLASSIC_104,3846,0f57531977287fd3d8c9046e9f68e281715f3b10
15628,qos-ch-logback,ch.qos.logback.classic.sift.MDCBasedDiscriminatorTest#nullMDC,56,0f57531977287fd3d8c9046e9f68e281715f3b10
15728,qos-ch-logback,ch.qos.logback.classic.spi.PackagingDataCalculatorTest#perfTest,2504,0f57531977287fd3d8c9046e9f68e281715f3b10
15731,qos-ch-logback,ch.qos.logback.classic.turbo.ReconfigureOnChangeTest#fallbackToSafe,9910,0f57531977287fd3d8c9046e9f68e281715f3b10
15733,qos-ch-logback,ch.qos.logback.classic.turbo.ReconfigureOnChangeTest#gafferInstallFilter,3993,0f57531977287fd3d8c9046e9f68e281715f3b10
15736,qos-ch-logback,ch.qos.logback.classic.turbo.ReconfigureOnChangeTest#fallbackToSafeWithIncludedFile,7635,0f57531977287fd3d8c9046e9f68e281715f3b10
15737,qos-ch-logback,ch.qos.logback.classic.turbo.ReconfigureOnChangeTest#scan_LOGBACK_474,3273,0f57531977287fd3d8c9046e9f68e281715f3b10
15780,qos-ch-logback,ch.qos.logback.classic.net.SyslogAppenderTest#basic,1283,0f57531977287fd3d8c9046e9f68e281715f3b10
15809,qos-ch-logback,ch.qos.logback.classic.rolling.UniqueFileTest#basic,735,0f57531977287fd3d8c9046e9f68e281715f3b10
15819,qos-ch-logback,ch.qos.logback.core.net.DefaultSocketConnectorTest#testConnectionFails,2966,0f57531977287fd3d8c9046e9f68e281715f3b10
15842,qos-ch-logback,ch.qos.logback.core.rolling.TimeBasedRollingTest#withMissingTargetDirWithCompression,44,0f57531977287fd3d8c9046e9f68e281715f3b10
15843,qos-ch-logback,ch.qos.logback.core.rolling.TimeBasedRollingTest#withMissingTargetDirWithZipCompression,289,0f57531977287fd3d8c9046e9f68e281715f3b10
15849,qos-ch-logback,ch.qos.logback.core.recovery.ResilientOutputStreamTest#verifyRecuperationAfterFailure,1195,0f57531977287fd3d8c9046e9f68e281715f3b10
16085,qos-ch-logback,ch.qos.logback.core.FileAppenderResilienceTest#smoke,127,0f57531977287fd3d8c9046e9f68e281715f3b10
16155,qos-ch-logback,ch.qos.logback.core.recovery.RecoveryCoordinatorTest#actualTime,1340,0f57531977287fd3d8c9046e9f68e281715f3b10
16164,qos-ch-logback,ch.qos.logback.core.AsyncAppenderBaseTest#workerShouldStopEvenIfInterruptExceptionConsumedWithinSubappender,1262,0f57531977287fd3d8c9046e9f68e281715f3b10
16180,qos-ch-logback,ch.qos.logback.core.util.FileUtilTest#basicCopyingWorks,2,0f57531977287fd3d8c9046e9f68e281715f3b10
16241,qos-ch-logback,ch.qos.logback.core.rolling.TimeBasedRollingWithArchiveRemoval_Test#dailyRolloverWithInactivity10,144,0f57531977287fd3d8c9046e9f68e281715f3b10
16257,spring-projects-spring-boot,sample.data.redis.SampleRedisApplicationTests#testDefaultSettings,0,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16258,spring-projects-spring-boot,sample.parent.consumer.SampleIntegrationParentApplicationTests#testVanillaExchange,959,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16455,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests#disabled,631,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16456,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests#onSamePort,50436,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16457,spring-projects-spring-boot,org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests#portPropertiesOnSamePort,3718,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16603,spring-projects-spring-boot,sample.bitronix.SampleBitronixApplicationTests#testExposesXaAndNonXa,53061,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16610,spring-projects-spring-boot,sample.data.gemfire.SampleDataGemFireApplicationTests#testGemstonesApp,4454,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16674,spring-projects-spring-boot,org.springframework.boot.cli.JarCommandIT#jarCreation,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16675,spring-projects-spring-boot,org.springframework.boot.cli.JarCommandIT#jarCreationWithIncludes,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16676,spring-projects-spring-boot,org.springframework.boot.cli.JarCommandIT#jarCreationWithGrabResolver,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16711,spring-projects-spring-boot,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testOverrideContexts,4454,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16712,spring-projects-spring-boot,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testOverrideDropFirst,4454,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16714,spring-projects-spring-boot,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testOverrideDataSource,4454,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16715,spring-projects-spring-boot,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testOverrideDefaultSchema,4454,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16716,spring-projects-spring-boot,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testOverrideChangeLog,4454,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16717,spring-projects-spring-boot,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testDefaultSpringLiquibase,4454,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16931,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jta.JtaAutoConfigurationTests#defaultAtomikosTransactionManagerName,4454,cf24af0bfbfdd778bfb076947ea6f012a88f372d
16934,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jta.JtaAutoConfigurationTests#defaultBitronixServerId,4454,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17052,spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests#testLiquibasePlusValidation,4454,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17270,spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.hornetq.HornetQAutoConfigurationTests#embeddedWithPersistentMode,647,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17289,spring-projects-spring-boot,org.springframework.boot.gradle.NoJarTests#nojar,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17290,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[0],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17291,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[0],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17292,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[1],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17293,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[1],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17294,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[2],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17295,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[2],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17296,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[3],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17297,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[3],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17298,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[4],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17299,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[4],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17300,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[5],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17301,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[5],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17302,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[6],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17303,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[6],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17304,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[7],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17305,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[7],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17306,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[8],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17307,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[8],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17308,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[9],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17309,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[9],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17310,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[10],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17311,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[10],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17312,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[11],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17313,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[11],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17314,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[12],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17315,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[12],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17316,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[13],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17317,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[13],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17318,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[14],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17319,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[14],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17320,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[15],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17321,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[15],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17322,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[16],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17323,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[16],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17324,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[17],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17325,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[17],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17326,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[18],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17327,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[18],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17328,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[19],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17329,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[19],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17330,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[20],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17331,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[20],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17332,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[21],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17333,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[21],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17334,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[22],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17335,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[22],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17336,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[23],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17337,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[23],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17338,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[24],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17339,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[24],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17340,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[25],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17341,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[25],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
